Id_produktu,Producent,Nazwa,Pojemnosc,Jednostka,Cena_netto,VAT,Cena_brutto,Cena_strona,Marza,Status
2478,Health Labs,Potas,120,tabletki,123.61,0.08,133.5,193.57,0.45,Aktywny
2479,Solgar,Witamina K2 MK-7,90,kapsułki,101.01,0.08,109.09,122.18,0.12,Aktywny
2480,Diochi,Cynk organiczny,300,kapsułki,65.89,0.23,81.04,119.94,0.48,Nieaktywny
2481,Invent Farm,Saccharomyces Boulardii,90,tabletki,144.58,0.08,156.15,215.49,0.38,Aktywny
2482,Pileje,Maca Bio,180,kapsułki,82.94,0.23,102.02,122.42,0.2,Aktywny
2483,Alto Pharma,Witamina D,60,kapsułki,142.34,0.23,175.08,220.6,0.26,Aktywny
2484,NatVita,Witamina D,50,ml,101.07,0.05,106.12,123.1,0.16,Nieaktywny
2485,Pharmovit,Maślan sodu,30,tabletki,72.38,0.23,89.03,132.65,0.49,Nieaktywny
2486,Pileje,NAC 600mg,20,ml,110.35,0.05,115.87,161.06,0.39,Aktywny
2487,MyVita,Żeń-Szeń Koreański,90,tabletki,51.1,0.08,55.19,66.78,0.21,Nieaktywny
2488,Pharmovit,Magnez 4 formy,30,kapsułki,87.1,0.08,94.07,135.46,0.44,Aktywny
2489,Inwet Herbs,Probiotyk 10 szczepów,90,kapsułki,85.6,0.08,92.45,136.83,0.48,Aktywny
2490,Skoczylas,Miedź Chelatowana,90,tabletki,118.51,0.08,127.99,174.07,0.36,Aktywny
2491,Pileje,Synbiotyk z Inuliną,120,kapsułki,106.72,0.08,115.26,167.13,0.45,Aktywny
2492,Wish,L-teanina,500,ml,121.61,0.05,127.69,169.83,0.33,Aktywny
2493,Formeds,Synbiotyk z Inuliną,120,kapsułki,105.22,0.08,113.64,146.6,0.29,Aktywny
2494,Sanct Bernhard,Gotu Kola,180,tabletki,92.38,0.08,99.77,138.68,0.39,Aktywny
2495,Skoczylas,Żelazo w płynie,30,ml,135.52,0.05,142.3,165.07,0.16,Aktywny
2496,Health Labs,Synbiotyk z Inuliną,180,tabletki,96.31,0.08,104.01,154.97,0.49,Aktywny
2497,Medica Herbs,Miedź Chelatowana,50,ml,106.49,0.05,111.81,129.7,0.16,Aktywny
2498,Health Labs,Kolagen Type II,500,ml,52.83,0.05,55.47,77.1,0.39,Aktywny
2499,Sanct Bernhard,Kurkumina C3,300,tabletki,58.68,0.08,63.37,74.14,0.17,Aktywny
2500,Inwet Herbs,Saccharomyces Boulardii,300,kapsułki,92.93,0.08,100.36,144.52,0.44,Aktywny
2501,Biowen,Różeniec górski,90,kapsułki,91.88,0.23,113.01,126.57,0.12,Aktywny
2502,NatVita,Ginkgo Biloba,1000,ml,108.39,0.05,113.81,149.09,0.31,Aktywny
2503,Lab One,Koenzym Q10,120,kapsułki,71.82,0.23,88.34,104.24,0.18,Aktywny
2504,Sanct Bernhard,Witamina E naturalna,500,ml,110.48,0.05,116.0,172.84,0.49,Aktywny
2505,Organis,Miedź Chelatowana,90,tabletki,80.68,0.08,87.13,118.5,0.36,Aktywny
2506,Formeds,Witamina D,300,kapsułki,138.16,0.23,169.94,188.63,0.11,Aktywny
2507,Skoczylas,Żelazo w płynie,60,kapsułki,130.27,0.23,160.23,181.06,0.13,Aktywny
2508,Pileje,Magnez 4 formy,60,kapsułki,80.27,0.08,86.69,112.7,0.3,Aktywny
2509,HempKing,Cynk organiczny,90,kapsułki,127.0,0.08,137.16,203.0,0.48,Aktywny
2510,Lab One,Witamina E naturalna,150,ml,62.89,0.05,66.03,96.4,0.46,Nieaktywny
2511,Inwet Herbs,Maca Bio,30,tabletki,86.34,0.23,106.2,124.25,0.17,Aktywny
2512,Health Labs,Witamina D,180,kapsułki,123.74,0.23,152.2,167.42,0.1,Aktywny
2513,Solgar,Witamina E naturalna,50,ml,147.11,0.05,154.47,225.53,0.46,Aktywny
2514,Kenay,Maślan sodu,20,ml,131.54,0.05,138.12,178.17,0.29,Aktywny
2515,Lab One,Probiotyk 10 szczepów,300,kapsułki,61.77,0.23,75.98,113.21,0.49,Aktywny
2516,Organis,Ashwagandha Extra,180,tabletki,82.64,0.23,101.65,115.88,0.14,Nieaktywny
2517,Inwet Herbs,Miedź Chelatowana,20,ml,136.26,0.05,143.07,168.82,0.18,Aktywny
2518,Skoczylas,Probiotyk 10 szczepów,120,kapsułki,56.06,0.08,60.54,74.46,0.23,Aktywny
2519,Biowen,Selen + E,150,ml,60.45,0.05,63.47,88.86,0.4,Aktywny
2520,Inwet Herbs,Bacopa Monnieri,300,kapsułki,140.86,0.08,152.13,225.15,0.48,Aktywny
2521,Biowen,Potas,120,tabletki,148.02,0.23,182.06,267.63,0.47,Aktywny
2522,Alto Pharma,Witamina C,500,ml,124.85,0.05,131.09,176.97,0.35,Aktywny
2523,Inwet Herbs,Probiotyk 10 szczepów,50,ml,121.22,0.05,127.28,174.37,0.37,Aktywny
2524,Invent Farm,Potas,180,kapsułki,145.3,0.23,178.72,243.06,0.36,Aktywny
2525,Diochi,Żelazo w płynie,90,tabletki,125.3,0.08,135.32,163.74,0.21,Aktywny
2526,HempKing,Synbiotyk z Inuliną,180,tabletki,60.17,0.08,64.98,92.27,0.42,Aktywny
2527,Alto Pharma,Witamina K2 MK-7,500,ml,138.31,0.05,145.23,182.99,0.26,Aktywny
2528,Wish,Miedź Chelatowana,120,tabletki,72.11,0.08,77.88,116.04,0.49,Aktywny
2529,Aliness,Maślan sodu,300,kapsułki,127.6,0.23,156.95,183.63,0.17,Nieaktywny
2530,Yango,Miedź Chelatowana,60,tabletki,50.33,0.23,61.91,88.53,0.43,Aktywny
2531,Star Life,Krzem Organiczny,500,ml,141.17,0.05,148.23,206.04,0.39,Nieaktywny
2532,Pileje,Cynk organiczny,180,kapsułki,69.8,0.23,85.85,111.6,0.3,Aktywny
2533,Star Life,Kolagen Type II,90,kapsułki,115.8,0.08,125.06,183.84,0.47,Aktywny
2534,Pharmovit,Żelazo w płynie,120,tabletki,88.21,0.08,95.27,138.14,0.45,Aktywny
2535,NatVita,Różeniec górski,50,ml,62.64,0.05,65.77,92.74,0.41,Aktywny
2536,Alto Pharma,Witamina C,30,tabletki,116.24,0.08,125.54,139.35,0.11,Aktywny
2537,Skoczylas,Ashwagandha Extra,60,kapsułki,110.85,0.23,136.35,188.16,0.38,Aktywny
2538,Inwet Herbs,Bacopa Monnieri,250,ml,60.17,0.05,63.18,73.29,0.16,Aktywny
2539,Diochi,Melatonina 1mg,30,tabletki,118.42,0.08,127.89,175.21,0.37,Nieaktywny
2540,Medica Herbs,Witamina K2 MK-7,120,tabletki,119.91,0.08,129.5,159.28,0.23,Aktywny
2541,Lab One,Maca Bio,180,tabletki,95.16,0.08,102.77,120.24,0.17,Aktywny
2542,Biowen,Witamina K2 MK-7,500,ml,145.93,0.05,153.23,219.12,0.43,Nieaktywny
2543,Aliness,Ginkgo Biloba,90,tabletki,140.0,0.08,151.2,210.17,0.39,Aktywny
2544,Star Life,NAC 600mg,20,ml,77.96,0.05,81.86,91.68,0.12,Aktywny
2545,Organis,NAC 600mg,120,kapsułki,51.98,0.08,56.14,62.32,0.11,Aktywny
2546,Biowen,Selen + E,500,ml,98.1,0.05,103.0,140.08,0.36,Aktywny
2547,MyVita,Kurkumina C3,60,tabletki,68.21,0.23,83.9,96.48,0.15,Aktywny
2548,Progress Labs,Saccharomyces Boulardii,60,kapsułki,119.44,0.08,129.0,166.41,0.29,Aktywny
2549,NatVita,Witamina C,1000,ml,51.15,0.05,53.71,60.69,0.13,Aktywny
2550,Pharmovit,Probiotyk 10 szczepów,30,kapsułki,106.93,0.23,131.52,149.93,0.14,Aktywny
2551,Skoczylas,Żeń-Szeń Koreański,20,ml,57.91,0.05,60.81,79.66,0.31,Aktywny
2552,Organis,NAC 600mg,20,ml,146.36,0.05,153.68,193.64,0.26,Aktywny
2553,Wish,Miedź Chelatowana,300,tabletki,124.44,0.23,153.06,194.39,0.27,Aktywny
2554,Alto Pharma,L-teanina,60,kapsułki,89.61,0.23,110.22,151.0,0.37,Aktywny
2555,Formeds,Probiotyk 10 szczepów,20,ml,136.91,0.05,143.76,173.95,0.21,Aktywny
2556,Skoczylas,Maślan sodu,90,tabletki,90.98,0.23,111.91,135.41,0.21,Aktywny
2557,MyVita,Omega-3 z alg,250,ml,133.63,0.05,140.31,193.63,0.38,Aktywny
2558,NatVita,Miedź Chelatowana,150,ml,100.24,0.05,105.25,157.88,0.5,Aktywny
2559,Yango,Koenzym Q10,250,ml,133.56,0.05,140.24,154.26,0.1,Aktywny
2560,Sanct Bernhard,Witamina D,120,tabletki,58.84,0.23,72.37,104.94,0.45,Aktywny
2561,Kenay,Witamina D,1000,ml,80.43,0.05,84.45,97.96,0.16,Aktywny
2562,Aliness,Gotu Kola,30,tabletki,123.58,0.23,152.0,220.4,0.45,Nieaktywny
2563,Skoczylas,Żelazo w płynie,180,tabletki,85.43,0.23,105.08,123.99,0.18,Nieaktywny
2564,Health Labs,Koenzym Q10,300,tabletki,57.41,0.08,62.0,93.0,0.5,Aktywny
2565,Health Labs,Gotu Kola,50,ml,99.54,0.05,104.52,145.28,0.39,Nieaktywny
2566,Inwet Herbs,Witamina C,90,tabletki,83.65,0.08,90.34,126.48,0.4,Aktywny
2567,Star Life,Witamina D,30,kapsułki,79.43,0.08,85.78,109.8,0.28,Aktywny
2568,Lab One,Witamina D,150,ml,65.63,0.05,68.91,99.23,0.44,Aktywny
2569,Health Labs,Miedź Chelatowana,300,kapsułki,98.11,0.08,105.96,122.91,0.16,Aktywny
2570,Kenay,Gotu Kola,500,ml,117.53,0.05,123.41,165.37,0.34,Aktywny
2571,Pharmovit,Potas,60,kapsułki,76.22,0.08,82.32,116.89,0.42,Aktywny
2572,Pileje,Żeń-Szeń Koreański,150,ml,80.03,0.05,84.03,94.11,0.12,Aktywny
2573,Organis,Żeń-Szeń Koreański,50,ml,112.09,0.05,117.69,131.81,0.12,Nieaktywny
2574,Biowen,Ginkgo Biloba,90,kapsułki,96.75,0.08,104.49,125.39,0.2,Aktywny
2575,NatVita,Magnez 4 formy,30,kapsułki,127.95,0.08,138.19,152.01,0.1,Aktywny
2576,Alto Pharma,Synbiotyk z Inuliną,30,tabletki,119.24,0.23,146.67,211.2,0.44,Aktywny
2577,Yango,Synbiotyk z Inuliną,180,kapsułki,136.7,0.08,147.64,203.74,0.38,Aktywny
2578,Mito-Pharma,Kurkumina C3,500,ml,88.91,0.05,93.36,124.17,0.33,Aktywny
2579,Diochi,Potas,180,tabletki,100.07,0.08,108.08,118.89,0.1,Aktywny
2580,Sanct Bernhard,Witamina D,180,tabletki,62.4,0.23,76.75,104.38,0.36,Aktywny
2581,NatVita,Maca Bio,90,tabletki,53.21,0.23,65.45,89.67,0.37,Aktywny
2582,Inwet Herbs,Krzem Organiczny,90,kapsułki,86.6,0.23,106.52,150.19,0.41,Aktywny
2583,Invent Farm,Witamina E naturalna,300,kapsułki,100.32,0.23,123.39,156.71,0.27,Aktywny
2584,Inwet Herbs,Melatonina 1mg,300,kapsułki,128.09,0.08,138.34,154.94,0.12,Aktywny
2585,Sanct Bernhard,Magnez 4 formy,1000,ml,119.47,0.05,125.44,156.8,0.25,Aktywny
2586,Star Life,L-teanina,180,tabletki,75.0,0.08,81.0,94.77,0.17,Aktywny
2587,NatVita,Potas,50,ml,108.09,0.05,113.49,138.46,0.22,Aktywny
2588,Mito-Pharma,Witamina A,300,kapsułki,107.9,0.23,132.72,169.88,0.28,Aktywny
2589,Yango,Bacopa Monnieri,120,tabletki,102.47,0.23,126.04,149.99,0.19,Aktywny
2590,Formeds,Witamina C,500,ml,85.52,0.05,89.8,129.31,0.44,Aktywny
2591,Biowen,Żeń-Szeń Koreański,20,ml,84.96,0.05,89.21,108.84,0.22,Aktywny
2592,Health Labs,Witamina C,90,tabletki,131.99,0.08,142.55,196.72,0.38,Aktywny
2593,Kenay,Probiotyk 10 szczepów,180,tabletki,52.44,0.23,64.5,81.27,0.26,Nieaktywny
2594,Invent Farm,Kolagen Type II,60,tabletki,93.32,0.08,100.79,130.02,0.29,Aktywny
2595,Star Life,Żeń-Szeń Koreański,60,tabletki,87.97,0.08,95.01,109.26,0.15,Aktywny
2596,Solgar,Saccharomyces Boulardii,50,ml,100.82,0.05,105.86,128.09,0.21,Aktywny
2597,Skoczylas,Gotu Kola,90,kapsułki,82.11,0.08,88.68,103.76,0.17,Aktywny
2598,Inwet Herbs,Magnez 4 formy,300,kapsułki,71.38,0.08,77.09,106.38,0.38,Aktywny
2599,Inwet Herbs,Żeń-Szeń Koreański,60,kapsułki,51.75,0.23,63.65,94.2,0.48,Aktywny
2600,UNS,Kolagen Type II,30,tabletki,75.82,0.23,93.26,114.71,0.23,Aktywny
2601,UNS,Saccharomyces Boulardii,500,ml,132.3,0.05,138.92,197.27,0.42,Aktywny
2602,Solgar,Witamina K2 MK-7,250,ml,112.26,0.05,117.87,156.77,0.33,Aktywny
2603,Pharmovit,Kolagen Type II,20,ml,129.68,0.05,136.16,190.62,0.4,Aktywny
2604,Pharmovit,Gotu Kola,250,ml,135.25,0.05,142.01,177.51,0.25,Aktywny
2605,Inwet Herbs,Witamina K2 MK-7,30,ml,125.55,0.05,131.83,181.93,0.38,Aktywny
2606,MyVita,Kolagen Type II,180,tabletki,86.78,0.23,106.74,160.11,0.5,Aktywny
2607,Organis,Witamina D,30,ml,108.26,0.05,113.67,159.14,0.4,Nieaktywny
2608,NatVita,Maślan sodu,90,tabletki,84.66,0.08,91.43,114.29,0.25,Aktywny
2609,NatVita,Kurkumina C3,120,tabletki,89.33,0.23,109.88,147.24,0.34,Aktywny
2610,Kenay,Krzem Organiczny,1000,ml,111.03,0.05,116.58,171.37,0.47,Aktywny
2611,Biowen,Bacopa Monnieri,50,ml,87.62,0.05,92.0,135.24,0.47,Nieaktywny
2612,NatVita,L-teanina,90,kapsułki,84.68,0.08,91.45,111.57,0.22,Aktywny
2613,Alto Pharma,Żeń-Szeń Koreański,90,tabletki,143.33,0.23,176.3,202.75,0.15,Aktywny
2614,Lab One,Różeniec górski,60,tabletki,80.37,0.08,86.8,124.12,0.43,Aktywny
2615,UNS,Miedź Chelatowana,120,tabletki,100.1,0.23,123.12,139.13,0.13,Aktywny
2616,MyVita,Witamina D,90,tabletki,81.44,0.23,100.17,117.2,0.17,Nieaktywny
2617,Pharmovit,Witamina C,150,ml,112.97,0.05,118.62,131.67,0.11,Aktywny
2618,Biowen,Żeń-Szeń Koreański,180,tabletki,95.74,0.23,117.76,154.27,0.31,Nieaktywny
2619,Yango,Koenzym Q10,250,ml,50.92,0.05,53.47,71.12,0.33,Aktywny
2620,Wish,Miedź Chelatowana,180,tabletki,149.08,0.08,161.01,207.7,0.29,Aktywny
2621,Sanct Bernhard,Krzem Organiczny,500,ml,57.98,0.05,60.88,90.71,0.49,Aktywny
2622,Alto Pharma,Ashwagandha Extra,180,tabletki,85.57,0.08,92.42,133.08,0.44,Aktywny
2623,Pharmovit,Miedź Chelatowana,30,ml,100.59,0.05,105.62,120.41,0.14,Aktywny
2624,Aliness,Witamina D,180,tabletki,135.59,0.23,166.78,238.5,0.43,Aktywny
2625,Pileje,Magnez 4 formy,90,kapsułki,56.32,0.23,69.27,81.74,0.18,Aktywny
2626,Yango,Miedź Chelatowana,60,tabletki,117.88,0.23,144.99,201.54,0.39,Aktywny
2627,MyVita,Ashwagandha Extra,300,kapsułki,61.57,0.08,66.5,93.1,0.4,Aktywny
2628,Star Life,Cynk organiczny,120,kapsułki,122.41,0.08,132.2,174.5,0.32,Aktywny
2629,Sanct Bernhard,Ginkgo Biloba,300,tabletki,65.53,0.08,70.77,80.68,0.14,Nieaktywny
2630,Skoczylas,Kolagen Type II,180,tabletki,147.24,0.23,181.11,206.47,0.14,Nieaktywny
2631,HempKing,Gotu Kola,50,ml,52.91,0.05,55.56,76.12,0.37,Nieaktywny
2632,Alto Pharma,Magnez 4 formy,180,kapsułki,133.98,0.23,164.8,184.58,0.12,Nieaktywny
2633,MyVita,Potas,90,kapsułki,51.68,0.08,55.81,70.88,0.27,Aktywny
2634,NatVita,L-teanina,180,tabletki,108.5,0.23,133.45,168.15,0.26,Nieaktywny
2635,Biowen,Witamina A,120,kapsułki,67.66,0.23,83.22,93.21,0.12,Aktywny
2636,Invent Farm,Ginkgo Biloba,300,tabletki,117.8,0.23,144.89,181.11,0.25,Aktywny
2637,Formeds,Miedź Chelatowana,150,ml,111.8,0.05,117.39,149.09,0.27,Aktywny
2638,Organis,Witamina E naturalna,20,ml,120.88,0.05,126.92,170.07,0.34,Aktywny
2639,Inwet Herbs,Maślan sodu,30,kapsułki,111.72,0.23,137.42,171.77,0.25,Aktywny
2640,Invent Farm,Witamina E naturalna,30,tabletki,72.46,0.08,78.26,87.65,0.12,Nieaktywny
2641,MyVita,Kurkumina C3,30,kapsułki,67.97,0.08,73.41,96.17,0.31,Aktywny
2642,Biowen,Magnez 4 formy,1000,ml,148.77,0.05,156.21,214.01,0.37,Aktywny
2643,Pileje,Maślan sodu,180,kapsułki,69.34,0.23,85.29,96.38,0.13,Aktywny
2644,Kenay,L-teanina,60,tabletki,55.82,0.08,60.29,82.6,0.37,Aktywny
2645,Pharmovit,Omega-3 z alg,180,kapsułki,85.5,0.23,105.16,119.88,0.14,Aktywny
2646,Lab One,Maślan sodu,60,kapsułki,133.79,0.08,144.49,163.27,0.13,Aktywny
2647,Health Labs,Koenzym Q10,30,tabletki,126.29,0.08,136.39,151.39,0.11,Aktywny
2648,Inwet Herbs,Witamina D,300,kapsułki,129.61,0.23,159.42,204.06,0.28,Aktywny
2649,Kenay,Cynk organiczny,50,ml,103.15,0.05,108.31,132.14,0.22,Aktywny
2650,Mito-Pharma,Witamina A,30,ml,146.67,0.05,154.0,181.72,0.18,Aktywny
2651,Formeds,Żelazo w płynie,500,ml,64.65,0.05,67.88,80.1,0.18,Aktywny
2652,UNS,Witamina C,1000,ml,50.72,0.05,53.26,75.63,0.42,Aktywny
2653,Mito-Pharma,Witamina E naturalna,300,tabletki,88.49,0.08,95.57,113.73,0.19,Aktywny
2654,Medica Herbs,Witamina A,300,tabletki,129.94,0.23,159.83,185.4,0.16,Aktywny
2655,Solgar,Krzem Organiczny,90,kapsułki,83.66,0.08,90.35,113.84,0.26,Nieaktywny
2656,Medica Herbs,Żelazo w płynie,20,ml,102.54,0.05,107.67,120.59,0.12,Aktywny
2657,Alto Pharma,Probiotyk 10 szczepów,60,kapsułki,54.33,0.08,58.68,72.76,0.24,Aktywny
2658,MyVita,Witamina E naturalna,1000,ml,67.2,0.05,70.56,93.14,0.32,Aktywny
2659,Lab One,L-teanina,120,tabletki,73.19,0.23,90.02,121.53,0.35,Aktywny
2660,Organis,Żeń-Szeń Koreański,20,ml,56.04,0.05,58.84,74.14,0.26,Aktywny
2661,Inwet Herbs,Synbiotyk z Inuliną,120,tabletki,137.3,0.08,148.28,200.18,0.35,Nieaktywny
2662,Invent Farm,Witamina E naturalna,60,tabletki,136.91,0.08,147.86,207.0,0.4,Aktywny
2663,Organis,Omega-3 z alg,60,kapsułki,102.36,0.08,110.55,156.98,0.42,Aktywny
2664,Health Labs,Koenzym Q10,500,ml,138.62,0.05,145.55,203.77,0.4,Aktywny
2665,Yango,Maślan sodu,30,ml,66.69,0.05,70.02,104.33,0.49,Aktywny
2666,Alto Pharma,Probiotyk 10 szczepów,500,ml,96.71,0.05,101.55,138.11,0.36,Aktywny
2667,Alto Pharma,Melatonina 1mg,50,ml,68.16,0.05,71.57,102.35,0.43,Aktywny
2668,Pileje,Ashwagandha Extra,30,kapsułki,63.24,0.23,77.79,89.46,0.15,Aktywny
2669,Mito-Pharma,Żelazo w płynie,90,tabletki,90.43,0.08,97.66,111.33,0.14,Aktywny
2670,Health Labs,Krzem Organiczny,300,kapsułki,116.9,0.23,143.79,204.18,0.42,Aktywny
2671,Health Labs,Bacopa Monnieri,60,kapsułki,51.31,0.23,63.11,70.68,0.12,Aktywny
2672,Inwet Herbs,Miedź Chelatowana,180,kapsułki,133.13,0.08,143.78,175.41,0.22,Aktywny
2673,Solgar,Probiotyk 10 szczepów,90,kapsułki,120.3,0.23,147.97,183.48,0.24,Aktywny
2674,Formeds,Miedź Chelatowana,250,ml,96.7,0.05,101.54,135.05,0.33,Aktywny
2675,Aliness,Probiotyk 10 szczepów,60,kapsułki,56.85,0.23,69.93,76.92,0.1,Aktywny
2676,Pileje,Ashwagandha Extra,30,kapsułki,67.26,0.08,72.64,106.78,0.47,Aktywny
2677,Health Labs,NAC 600mg,60,kapsułki,65.96,0.23,81.13,112.77,0.39,Aktywny
2678,Wish,Probiotyk 10 szczepów,90,kapsułki,95.43,0.23,117.38,149.07,0.27,Aktywny
2679,Invent Farm,Probiotyk 10 szczepów,300,kapsułki,54.8,0.08,59.18,71.02,0.2,Aktywny
2680,Pharmovit,Krzem Organiczny,150,ml,144.16,0.05,151.37,202.84,0.34,Aktywny
2681,MyVita,Miedź Chelatowana,30,ml,104.18,0.05,109.39,136.74,0.25,Aktywny
2682,UNS,Witamina K2 MK-7,50,ml,112.38,0.05,118.0,142.78,0.21,Aktywny
2683,Biowen,Bacopa Monnieri,50,ml,149.63,0.05,157.11,186.96,0.19,Aktywny
2684,Aliness,Witamina E naturalna,60,tabletki,60.59,0.08,65.44,89.65,0.37,Aktywny
2685,Skoczylas,Żelazo w płynie,60,tabletki,88.9,0.08,96.01,115.21,0.2,Aktywny
2686,Star Life,NAC 600mg,50,ml,109.2,0.05,114.66,145.62,0.27,Aktywny
2687,NatVita,Magnez 4 formy,300,kapsułki,136.93,0.08,147.88,202.6,0.37,Nieaktywny
2688,Organis,Żelazo w płynie,60,tabletki,139.55,0.08,150.71,170.3,0.13,Aktywny
2689,Alto Pharma,Maca Bio,150,ml,53.24,0.05,55.9,68.76,0.23,Aktywny
2690,Progress Labs,Miedź Chelatowana,120,tabletki,119.89,0.23,147.46,176.95,0.2,Aktywny
2691,Solgar,Żelazo w płynie,180,kapsułki,80.25,0.23,98.71,134.25,0.36,Aktywny
2692,Aliness,NAC 600mg,30,kapsułki,145.13,0.08,156.74,184.95,0.18,Nieaktywny
2693,Wish,Witamina D,300,kapsułki,136.54,0.08,147.46,168.1,0.14,Nieaktywny
2694,MyVita,Witamina A,90,tabletki,117.65,0.08,127.06,155.01,0.22,Nieaktywny
2695,Progress Labs,Miedź Chelatowana,60,kapsułki,64.09,0.08,69.22,84.45,0.22,Nieaktywny
2696,Health Labs,Krzem Organiczny,300,kapsułki,107.14,0.23,131.78,181.86,0.38,Nieaktywny
2697,HempKing,Żeń-Szeń Koreański,300,kapsułki,82.61,0.08,89.22,99.93,0.12,Nieaktywny
2698,Progress Labs,Witamina A,60,kapsułki,101.13,0.08,109.22,151.82,0.39,Nieaktywny
2699,MyVita,Witamina E naturalna,30,kapsułki,91.34,0.08,98.65,135.15,0.37,Aktywny
2700,Lab One,Witamina A,60,kapsułki,118.26,0.08,127.72,141.77,0.11,Aktywny
2701,Aliness,Maca Bio,300,kapsułki,121.31,0.23,149.21,223.81,0.5,Aktywny
2702,Sanct Bernhard,Miedź Chelatowana,120,tabletki,70.16,0.08,75.77,102.29,0.35,Nieaktywny
2703,Wish,Witamina K2 MK-7,30,ml,98.26,0.05,103.17,145.47,0.41,Aktywny
2704,Invent Farm,Koenzym Q10,60,tabletki,119.02,0.08,128.54,185.1,0.44,Aktywny
2705,Aliness,Ginkgo Biloba,500,ml,78.45,0.05,82.37,110.38,0.34,Nieaktywny
2706,Pileje,Różeniec górski,60,tabletki,61.41,0.23,75.53,88.37,0.17,Aktywny
2707,Kenay,Witamina A,180,kapsułki,132.86,0.08,143.49,189.41,0.32,Nieaktywny
2708,HempKing,Magnez 4 formy,30,kapsułki,91.43,0.08,98.74,109.6,0.11,Nieaktywny
2709,Diochi,Kurkumina C3,30,kapsułki,82.43,0.08,89.02,116.62,0.31,Aktywny
2710,UNS,Melatonina 1mg,120,tabletki,74.26,0.23,91.34,128.79,0.41,Aktywny
2711,Sanct Bernhard,Ashwagandha Extra,500,ml,99.43,0.05,104.4,147.2,0.41,Aktywny
2712,Organis,Probiotyk 10 szczepów,30,ml,100.25,0.05,105.26,128.42,0.22,Aktywny
2713,Solgar,Maca Bio,1000,ml,92.4,0.05,97.02,115.45,0.19,Nieaktywny
2714,Formeds,Probiotyk 10 szczepów,300,tabletki,91.51,0.23,112.56,140.7,0.25,Aktywny
2715,MyVita,Ginkgo Biloba,20,ml,82.13,0.05,86.24,120.74,0.4,Nieaktywny
2716,Skoczylas,Witamina E naturalna,120,tabletki,109.62,0.23,134.83,153.71,0.14,Nieaktywny
2717,Alto Pharma,Omega-3 z alg,300,tabletki,64.46,0.23,79.29,96.73,0.22,Aktywny
2718,Pharmovit,Miedź Chelatowana,150,ml,116.17,0.05,121.98,162.23,0.33,Aktywny
2719,MyVita,NAC 600mg,150,ml,111.54,0.05,117.12,155.77,0.33,Aktywny
2720,MyVita,Różeniec górski,180,tabletki,90.03,0.08,97.23,144.87,0.49,Aktywny
2721,Inwet Herbs,Selen + E,180,kapsułki,77.09,0.23,94.82,106.2,0.12,Nieaktywny
2722,NatVita,Potas,180,tabletki,80.5,0.08,86.94,95.63,0.1,Aktywny
2723,Skoczylas,Cynk organiczny,90,kapsułki,125.23,0.23,154.03,223.34,0.45,Aktywny
2724,Star Life,Selen + E,300,tabletki,100.78,0.23,123.96,166.11,0.34,Aktywny
2725,Lab One,Miedź Chelatowana,90,kapsułki,51.37,0.23,63.19,90.99,0.44,Aktywny
2726,Wish,Witamina E naturalna,30,tabletki,144.11,0.08,155.64,231.9,0.49,Aktywny
2727,Organis,Witamina C,180,tabletki,114.95,0.08,124.15,150.22,0.21,Aktywny
2728,MyVita,Cynk organiczny,60,tabletki,146.47,0.23,180.16,216.19,0.2,Aktywny
2729,MyVita,Różeniec górski,60,tabletki,109.58,0.08,118.35,172.79,0.46,Aktywny
2730,HempKing,Żeń-Szeń Koreański,150,ml,73.22,0.05,76.88,96.1,0.25,Aktywny
2731,Solgar,Omega-3 z alg,150,ml,54.81,0.05,57.55,71.94,0.25,Aktywny
2732,Medica Herbs,NAC 600mg,90,kapsułki,59.02,0.23,72.59,87.83,0.21,Aktywny
2733,Invent Farm,Kurkumina C3,1000,ml,131.71,0.05,138.3,164.58,0.19,Aktywny
2734,Health Labs,Bacopa Monnieri,90,kapsułki,118.61,0.08,128.1,183.18,0.43,Aktywny
2735,Biowen,Maślan sodu,180,kapsułki,64.8,0.08,69.98,95.17,0.36,Aktywny
2736,Wish,Kurkumina C3,120,tabletki,147.04,0.08,158.8,231.85,0.46,Aktywny
2737,Pharmovit,Koenzym Q10,30,ml,131.9,0.05,138.5,157.89,0.14,Aktywny
2738,HempKing,Ginkgo Biloba,120,tabletki,138.72,0.08,149.82,208.25,0.39,Aktywny
2739,Star Life,Ashwagandha Extra,500,ml,120.03,0.05,126.03,180.22,0.43,Aktywny
2740,Progress Labs,Ashwagandha Extra,30,tabletki,134.52,0.23,165.46,186.97,0.13,Aktywny
2741,Mito-Pharma,Probiotyk 10 szczepów,90,tabletki,71.67,0.08,77.4,89.78,0.16,Aktywny
2742,Lab One,NAC 600mg,180,tabletki,87.89,0.08,94.92,117.7,0.24,Aktywny
2743,Progress Labs,Krzem Organiczny,250,ml,88.66,0.05,93.09,104.26,0.12,Aktywny
2744,Biowen,Krzem Organiczny,180,kapsułki,138.79,0.08,149.89,173.87,0.16,Aktywny
2745,MyVita,Synbiotyk z Inuliną,20,ml,123.72,0.05,129.91,184.47,0.42,Aktywny
2746,Pileje,Probiotyk 10 szczepów,150,ml,107.68,0.05,113.06,163.94,0.45,Aktywny
2747,Yango,Saccharomyces Boulardii,30,kapsułki,109.52,0.08,118.28,133.66,0.13,Aktywny
