Id_zamowienia,Przewoznik,Format_dostawy,Status,Data_wysylki
62470,UPS,Kurier Pobranie,Dostarczone,2024-11-27
62471,DHL,Kurier,Dostarczone,2024-04-09
62472,InPost,Kurier,Dostarczone,2022-09-02
62473,UPS,Kurier,Dostarczone,2022-10-11
62474,DHL,Kurier,Anulowane,NULL
62475,InPost,Paczkomat,Dostarczone,2022-04-04
62476,UPS,Kurier Pobranie,Dostarczone,2022-11-21
62477,UPS,Kurier Pobranie,Dostarczone,2024-12-03
62478,DHL,Kurier,Dostarczone,2024-09-25
62479,Pocztex,Kurier Pobranie,Dostarczone,2021-03-27
62480,DHL,Kurier,Dostarczone,2022-04-24
62481,InPost,Kurier Pobranie,Dostarczone,2024-03-29
62482,DPD,Kurier,Anulowane,NULL
62483,InPost,Kurier Pobranie,Dostarczone,2024-12-01
62484,InPost,Kurier Pobranie,Dostarczone,2024-04-27
62485,UPS,Kurier Pobranie,Dostarczone,2023-12-02
62486,Pocztex,Kurier,Dostarczone,2024-04-22
62487,DPD,Kurier Pobranie,Anulowane,NULL
62488,DPD,Kurier,Dostarczone,2023-05-13
62489,DPD,Kurier Pobranie,Dostarczone,2024-12-12
62490,DPD,Kurier Pobranie,Dostarczone,2024-12-29
62491,DPD,Kurier Pobranie,Dostarczone,2024-02-11
62492,DHL,Kurier Pobranie,Dostarczone,2022-04-20
62493,DPD,Kurier Pobranie,Dostarczone,2020-09-28
62494,UPS,Kurier,Dostarczone,2024-04-12
62495,DHL,Kurier,Dostarczone,2023-05-26
62496,DHL,Paczkomat,Dostarczone,2023-10-03
62497,UPS,Kurier,Dostarczone,2024-05-01
62498,UPS,Kurier,Dostarczone,2022-03-13
62499,DPD,Kurier Pobranie,Dostarczone,2023-12-10
62500,DPD,Kurier,Dostarczone,2023-09-20
62501,DPD,Kurier,Dostarczone,2021-01-07
62502,UPS,Kurier,Dostarczone,2024-01-03
62503,DPD,Kurier Pobranie,Anulowane,NULL
62504,DPD,Kurier Pobranie,Dostarczone,2023-02-27
62505,DHL,Kurier Pobranie,Anulowane,NULL
62506,DHL,Paczkomat,Dostarczone,2024-05-25
62507,Pocztex,Kurier,Dostarczone,2023-07-14
62508,Pocztex,Kurier Pobranie,Anulowane,NULL
62509,InPost,Kurier,Dostarczone,2023-09-23
62510,UPS,Kurier Pobranie,Dostarczone,2022-04-05
62511,InPost,Paczkomat,Anulowane,NULL
62512,DPD,Kurier Pobranie,Dostarczone,2021-10-16
62513,DPD,Kurier Pobranie,Dostarczone,2024-12-11
62514,DHL,Paczkomat,Dostarczone,2025-01-02
62515,DHL,Kurier Pobranie,Dostarczone,2021-03-31
62516,DHL,Kurier Pobranie,Anulowane,NULL
62517,DHL,Kurier Pobranie,Dostarczone,2020-04-19
62518,DHL,Kurier,Dostarczone,2020-01-19
62519,Pocztex,Kurier Pobranie,Dostarczone,2023-07-25
62520,Pocztex,Kurier,Anulowane,NULL
62521,UPS,Kurier,Dostarczone,2024-03-25
62522,DPD,Kurier Pobranie,Dostarczone,2024-12-30
62523,DHL,Kurier Pobranie,Dostarczone,2023-09-21
62524,Pocztex,Kurier Pobranie,Anulowane,NULL
62525,UPS,Kurier Pobranie,Dostarczone,2020-05-21
62526,InPost,Kurier,Dostarczone,2024-04-19
62527,InPost,Kurier Pobranie,Dostarczone,2023-07-15
62528,DPD,Kurier,Anulowane,NULL
62529,UPS,Kurier Pobranie,Dostarczone,2023-03-21
62530,UPS,Kurier Pobranie,Dostarczone,2022-11-14
62531,UPS,Kurier Pobranie,Dostarczone,2022-05-01
62532,DPD,Kurier Pobranie,Anulowane,NULL
62533,Pocztex,Kurier Pobranie,Dostarczone,2022-09-15
62534,InPost,Paczkomat,Dostarczone,2024-01-19
62535,UPS,Kurier,Dostarczone,2024-07-02
62536,DHL,Kurier,Dostarczone,2021-07-13
62537,UPS,Kurier,Dostarczone,2021-12-09
62538,DPD,Kurier,Dostarczone,2023-07-21
62539,InPost,Paczkomat,Anulowane,NULL
62540,UPS,Kurier,Dostarczone,2024-05-06
62541,DPD,Kurier Pobranie,Anulowane,NULL
62542,DHL,Kurier Pobranie,Dostarczone,2025-01-06
62543,DPD,Kurier Pobranie,Dostarczone,2021-02-28
62544,InPost,Kurier,Dostarczone,2020-10-12
62545,DPD,Kurier,Dostarczone,2024-12-23
62546,UPS,Kurier Pobranie,Anulowane,NULL
62547,UPS,Kurier,Dostarczone,2024-04-15
62548,UPS,Kurier Pobranie,Dostarczone,2023-10-29
62549,UPS,Kurier Pobranie,Anulowane,NULL
62550,UPS,Kurier Pobranie,Anulowane,NULL
62551,InPost,Kurier,Dostarczone,2022-06-24
62552,DPD,Kurier,Dostarczone,2022-10-16
62553,DPD,Kurier,Anulowane,NULL
62554,UPS,Kurier,Anulowane,NULL
62555,Pocztex,Kurier Pobranie,Dostarczone,2022-10-15
62556,DHL,Kurier,Dostarczone,2023-11-12
62557,DHL,Kurier Pobranie,Dostarczone,2024-08-12
62558,DHL,Kurier,Anulowane,NULL
62559,UPS,Kurier Pobranie,Dostarczone,2020-02-03
62560,Pocztex,Kurier Pobranie,Anulowane,NULL
62561,InPost,Kurier,Dostarczone,2022-06-20
62562,DHL,Paczkomat,Dostarczone,2023-01-11
62563,InPost,Kurier Pobranie,Dostarczone,2020-04-21
62564,InPost,Kurier Pobranie,Dostarczone,2024-03-22
62565,UPS,Kurier,Dostarczone,2024-08-22
62566,InPost,Kurier,Dostarczone,2024-12-01
62567,DHL,Kurier Pobranie,Anulowane,NULL
62568,DPD,Kurier Pobranie,Dostarczone,2024-05-05
62569,Pocztex,Kurier Pobranie,Dostarczone,2024-03-31
62570,UPS,Kurier Pobranie,Dostarczone,2023-08-11
62571,DHL,Kurier Pobranie,Dostarczone,2024-10-27
62572,InPost,Paczkomat,Dostarczone,2022-06-17
62573,InPost,Kurier Pobranie,Dostarczone,2024-08-16
62574,UPS,Kurier Pobranie,Dostarczone,2021-08-30
62575,DHL,Kurier,Anulowane,NULL
62576,Pocztex,Kurier,Anulowane,NULL
62577,DHL,Kurier Pobranie,Dostarczone,2024-01-05
62578,DHL,Kurier Pobranie,Dostarczone,2023-07-03
62579,DPD,Kurier Pobranie,Anulowane,NULL
62580,DPD,Kurier Pobranie,Dostarczone,2020-11-04
62581,InPost,Kurier Pobranie,Dostarczone,2024-06-07
62582,InPost,Kurier Pobranie,Dostarczone,2022-06-04
62583,InPost,Kurier,Anulowane,NULL
62584,Pocztex,Kurier,Dostarczone,2024-10-14
62585,InPost,Kurier,Dostarczone,2024-12-10
62586,DHL,Kurier Pobranie,Dostarczone,2021-01-27
62587,InPost,Paczkomat,Anulowane,NULL
62588,InPost,Paczkomat,Dostarczone,2021-04-12
62589,UPS,Kurier,Dostarczone,2023-10-21
62590,UPS,Kurier,Dostarczone,2024-11-30
62591,UPS,Kurier Pobranie,Anulowane,NULL
62592,Pocztex,Kurier Pobranie,Dostarczone,2022-03-02
62593,DHL,Kurier Pobranie,Dostarczone,2022-11-10
62594,InPost,Paczkomat,Dostarczone,2021-12-29
62595,DHL,Kurier Pobranie,Dostarczone,2023-04-17
62596,DPD,Kurier Pobranie,Dostarczone,2023-01-15
62597,DHL,Kurier Pobranie,Dostarczone,2024-06-02
62598,Pocztex,Kurier,Dostarczone,2024-07-09
62599,DHL,Kurier Pobranie,Anulowane,NULL
62600,Pocztex,Kurier,Dostarczone,2023-06-02
62601,Pocztex,Kurier,Dostarczone,2022-05-22
62602,DHL,Kurier Pobranie,Anulowane,NULL
62603,DHL,Kurier,Dostarczone,2023-06-02
62604,UPS,Kurier,Dostarczone,2024-03-31
62605,DPD,Kurier,Dostarczone,2024-05-09
62606,DHL,Kurier Pobranie,Dostarczone,2022-09-13
62607,Pocztex,Kurier Pobranie,Dostarczone,2024-09-19
62608,DHL,Kurier,Dostarczone,2020-10-30
62609,DHL,Kurier,Dostarczone,2024-11-03
62610,DPD,Kurier Pobranie,Dostarczone,2021-11-17
62611,DHL,Paczkomat,Dostarczone,2021-05-02
62612,DPD,Kurier,Dostarczone,2024-05-28
62613,DHL,Kurier Pobranie,Dostarczone,2024-04-14
62614,DHL,Paczkomat,Dostarczone,2020-05-20
62615,Pocztex,Kurier,Dostarczone,2024-03-12
62616,Pocztex,Kurier Pobranie,Dostarczone,2022-02-03
62617,DHL,Paczkomat,Dostarczone,2024-12-01
62618,UPS,Kurier,Dostarczone,2024-12-14
62619,UPS,Kurier Pobranie,Dostarczone,2021-09-28
62620,DHL,Paczkomat,Dostarczone,2024-04-30
62621,DHL,Kurier,Dostarczone,2023-05-19
62622,Pocztex,Kurier Pobranie,Dostarczone,2020-03-25
62623,InPost,Paczkomat,Dostarczone,2022-01-28
62624,UPS,Kurier Pobranie,Dostarczone,2022-03-11
62625,DHL,Kurier,Dostarczone,2023-05-14
62626,DHL,Kurier Pobranie,Dostarczone,2024-03-23
62627,Pocztex,Kurier Pobranie,Anulowane,NULL
62628,InPost,Paczkomat,Dostarczone,2021-01-04
62629,DHL,Kurier,Dostarczone,2020-10-22
62630,DPD,Kurier,Dostarczone,2024-03-18
62631,DPD,Kurier Pobranie,Anulowane,NULL
62632,DPD,Kurier,Dostarczone,2022-12-27
62633,DHL,Kurier Pobranie,Dostarczone,2023-12-01
62634,UPS,Kurier,Dostarczone,2023-08-31
62635,InPost,Paczkomat,Anulowane,NULL
62636,DPD,Kurier Pobranie,Dostarczone,2021-12-11
62637,DPD,Kurier Pobranie,Anulowane,NULL
62638,DHL,Kurier Pobranie,Dostarczone,2023-12-29
62639,DPD,Kurier,Dostarczone,2024-07-28
62640,InPost,Kurier Pobranie,Dostarczone,2024-01-01
62641,InPost,Kurier Pobranie,Dostarczone,2021-01-23
62642,InPost,Kurier,Dostarczone,2022-09-04
62643,Pocztex,Kurier,Dostarczone,2024-08-06
62644,UPS,Kurier Pobranie,Dostarczone,2024-10-26
62645,Pocztex,Kurier,Dostarczone,2023-04-22
62646,UPS,Kurier,Dostarczone,2022-12-06
62647,InPost,Kurier,Dostarczone,2024-12-30
62648,DHL,Kurier Pobranie,Dostarczone,2021-06-26
62649,UPS,Kurier Pobranie,Anulowane,NULL
62650,Pocztex,Kurier Pobranie,Dostarczone,2020-01-11
62651,Pocztex,Kurier Pobranie,Dostarczone,2022-11-11
62652,InPost,Kurier Pobranie,Dostarczone,2024-12-13
62653,DHL,Paczkomat,Dostarczone,2024-12-30
62654,Pocztex,Kurier Pobranie,Anulowane,NULL
62655,UPS,Kurier Pobranie,Dostarczone,2025-01-03
62656,UPS,Kurier Pobranie,Dostarczone,2023-11-18
62657,UPS,Kurier Pobranie,Dostarczone,2020-01-16
62658,DHL,Paczkomat,Dostarczone,2024-11-30
62659,DPD,Kurier,Anulowane,NULL
62660,DPD,Kurier Pobranie,Dostarczone,2024-12-26
62661,DPD,Kurier Pobranie,Dostarczone,2024-05-14
62662,DHL,Kurier,Anulowane,NULL
62663,InPost,Paczkomat,Anulowane,NULL
62664,DPD,Kurier,Dostarczone,2023-02-24
62665,UPS,Kurier Pobranie,Anulowane,NULL
62666,InPost,Kurier,Dostarczone,2022-03-26
62667,Pocztex,Kurier Pobranie,Anulowane,NULL
62668,DHL,Kurier Pobranie,Anulowane,NULL
62669,InPost,Kurier,Dostarczone,2024-06-11
62670,Pocztex,Kurier Pobranie,Anulowane,NULL
62671,DHL,Paczkomat,Dostarczone,2022-12-31
62672,UPS,Kurier Pobranie,Dostarczone,2024-01-27
62673,DPD,Kurier,Anulowane,NULL
62674,DPD,Kurier Pobranie,Dostarczone,2022-08-29
62675,DHL,Kurier Pobranie,Dostarczone,2023-01-26
62676,UPS,Kurier,Dostarczone,2024-08-09
62677,DPD,Kurier Pobranie,Dostarczone,2021-01-21
62678,UPS,Kurier,Dostarczone,2024-06-11
62679,UPS,Kurier,Dostarczone,2023-05-24
62680,UPS,Kurier Pobranie,Dostarczone,2024-09-16
62681,DPD,Kurier,Dostarczone,2024-01-15
62682,InPost,Kurier Pobranie,Dostarczone,2023-12-09
62683,DHL,Kurier,Dostarczone,2024-06-25
62684,InPost,Kurier Pobranie,Dostarczone,2024-01-11
62685,Pocztex,Kurier,Dostarczone,2021-08-30
62686,UPS,Kurier Pobranie,Dostarczone,2022-11-26
62687,UPS,Kurier,Dostarczone,2024-01-18
62688,InPost,Kurier Pobranie,Dostarczone,2022-09-14
62689,DHL,Kurier,Dostarczone,2023-04-09
62690,UPS,Kurier,Dostarczone,2024-06-07
62691,UPS,Kurier Pobranie,Dostarczone,2023-06-18
62692,DHL,Kurier Pobranie,Dostarczone,2024-05-08
62693,UPS,Kurier Pobranie,Dostarczone,2024-10-24
62694,DHL,Kurier,Anulowane,NULL
62695,Pocztex,Kurier,Dostarczone,2023-10-25
62696,DHL,Kurier,Anulowane,NULL
62697,DPD,Kurier,Dostarczone,2024-08-27
62698,DPD,Kurier Pobranie,Dostarczone,2023-04-27
62699,DHL,Kurier Pobranie,Dostarczone,2024-10-20
62700,InPost,Paczkomat,Dostarczone,2023-12-03
62701,DHL,Kurier Pobranie,Anulowane,NULL
62702,InPost,Kurier Pobranie,Dostarczone,2022-12-18
62703,InPost,Paczkomat,Dostarczone,2023-03-29
62704,InPost,Paczkomat,Dostarczone,2021-12-30
62705,DPD,Kurier Pobranie,Dostarczone,2024-04-25
62706,DHL,Kurier Pobranie,Dostarczone,2023-10-02
62707,Pocztex,Kurier,Dostarczone,2024-12-18
62708,InPost,Kurier Pobranie,Dostarczone,2024-09-09
62709,DPD,Kurier,Dostarczone,2024-08-31
62710,DPD,Kurier Pobranie,Dostarczone,2024-09-14
62711,DHL,Paczkomat,Anulowane,NULL
62712,Pocztex,Kurier,Dostarczone,2024-06-25
62713,DPD,Kurier,Dostarczone,2020-11-11
62714,DPD,Kurier Pobranie,Dostarczone,2024-06-28
62715,Pocztex,Kurier,Anulowane,NULL
62716,InPost,Kurier,Dostarczone,2023-04-10
62717,InPost,Kurier Pobranie,Anulowane,NULL
62718,UPS,Kurier,Anulowane,NULL
62719,Pocztex,Kurier,Dostarczone,2024-07-09
62720,DHL,Kurier Pobranie,Dostarczone,2023-11-02
62721,DPD,Kurier,Dostarczone,2023-08-08
62722,UPS,Kurier Pobranie,Dostarczone,2023-12-04
62723,UPS,Kurier Pobranie,Dostarczone,2024-09-05
62724,InPost,Kurier Pobranie,Dostarczone,2022-05-20
62725,InPost,Paczkomat,Anulowane,NULL
62726,Pocztex,Kurier,Dostarczone,2022-06-13
62727,UPS,Kurier,Dostarczone,2024-07-15
62728,InPost,Kurier,Dostarczone,2020-10-17
62729,UPS,Kurier,Dostarczone,2022-12-11
62730,DHL,Kurier Pobranie,Anulowane,NULL
62731,Pocztex,Kurier,Dostarczone,2022-08-21
62732,DPD,Kurier,Dostarczone,2024-09-14
62733,InPost,Paczkomat,Dostarczone,2024-11-04
62734,Pocztex,Kurier,Anulowane,NULL
62735,Pocztex,Kurier,Anulowane,NULL
62736,Pocztex,Kurier Pobranie,Dostarczone,2022-06-09
62737,InPost,Paczkomat,Dostarczone,2022-01-11
62738,UPS,Kurier Pobranie,Dostarczone,2023-04-06
62739,Pocztex,Kurier,Dostarczone,2023-04-14
62740,InPost,Kurier Pobranie,Dostarczone,2022-04-09
62741,Pocztex,Kurier,Dostarczone,2021-07-19
62742,DHL,Kurier Pobranie,Dostarczone,2024-12-05
62743,DPD,Kurier Pobranie,Dostarczone,2023-08-23
62744,InPost,Paczkomat,Dostarczone,2022-12-01
62745,UPS,Kurier,Dostarczone,2023-12-21
62746,InPost,Kurier,Dostarczone,2020-12-11
62747,UPS,Kurier,Dostarczone,2024-10-09
62748,DPD,Kurier,Dostarczone,2024-05-26
62749,DPD,Kurier,Dostarczone,2024-08-05
62750,UPS,Kurier Pobranie,Dostarczone,2021-06-18
62751,DHL,Kurier Pobranie,Anulowane,NULL
62752,UPS,Kurier Pobranie,Dostarczone,2021-08-01
62753,UPS,Kurier Pobranie,Anulowane,NULL
62754,DPD,Kurier Pobranie,Dostarczone,2024-05-24
62755,DPD,Kurier,Dostarczone,2024-07-21
62756,UPS,Kurier Pobranie,Anulowane,NULL
62757,InPost,Kurier,Dostarczone,2021-05-19
62758,InPost,Paczkomat,Anulowane,NULL
62759,UPS,Kurier Pobranie,Anulowane,NULL
62760,UPS,Kurier,Dostarczone,2024-11-11
62761,DPD,Kurier,Dostarczone,2024-11-26
62762,DHL,Kurier Pobranie,Anulowane,NULL
62763,DHL,Kurier,Dostarczone,2020-08-13
62764,InPost,Paczkomat,Dostarczone,2024-10-29
62765,UPS,Kurier Pobranie,Dostarczone,2024-05-14
62766,UPS,Kurier Pobranie,Dostarczone,2024-12-31
62767,UPS,Kurier,Dostarczone,2024-03-19
62768,InPost,Kurier Pobranie,Anulowane,NULL
62769,DPD,Kurier Pobranie,Anulowane,NULL
62770,UPS,Kurier,Dostarczone,2024-05-10
62771,Pocztex,Kurier Pobranie,Anulowane,NULL
62772,InPost,Paczkomat,Anulowane,NULL
62773,Pocztex,Kurier,Anulowane,NULL
62774,DPD,Kurier,Dostarczone,2023-01-12
62775,DPD,Kurier,Dostarczone,2024-04-03
62776,InPost,Kurier,Dostarczone,2024-07-01
62777,DHL,Kurier Pobranie,Anulowane,NULL
62778,UPS,Kurier Pobranie,Dostarczone,2024-03-12
62779,Pocztex,Kurier Pobranie,Dostarczone,2024-07-07
62780,DPD,Kurier Pobranie,Anulowane,NULL
62781,DHL,Kurier Pobranie,Dostarczone,2024-12-24
62782,UPS,Kurier Pobranie,Dostarczone,2021-07-14
62783,UPS,Kurier Pobranie,Dostarczone,2024-03-11
62784,InPost,Kurier Pobranie,Dostarczone,2022-09-05
62785,UPS,Kurier,Dostarczone,2021-02-06
62786,DHL,Kurier Pobranie,Anulowane,NULL
62787,UPS,Kurier Pobranie,Dostarczone,2024-07-04
62788,Pocztex,Kurier,Dostarczone,2021-04-23
62789,InPost,Kurier,Dostarczone,2021-10-14
62790,DPD,Kurier,Dostarczone,2024-12-08
62791,UPS,Kurier Pobranie,Dostarczone,2024-10-16
62792,DHL,Paczkomat,Dostarczone,2021-07-22
62793,UPS,Kurier,Dostarczone,2023-01-28
62794,UPS,Kurier,Dostarczone,2020-03-02
62795,Pocztex,Kurier Pobranie,Anulowane,NULL
62796,InPost,Kurier Pobranie,Dostarczone,2024-03-10
62797,UPS,Kurier,Anulowane,NULL
62798,InPost,Paczkomat,Dostarczone,2024-09-28
62799,DPD,Kurier Pobranie,Dostarczone,2024-06-01
62800,Pocztex,Kurier Pobranie,Dostarczone,2024-12-30
62801,InPost,Kurier Pobranie,Anulowane,NULL
62802,UPS,Kurier,Dostarczone,2024-08-28
62803,DHL,Kurier Pobranie,Dostarczone,2024-10-05
62804,InPost,Paczkomat,Anulowane,NULL
62805,Pocztex,Kurier,Dostarczone,2024-03-31
62806,DHL,Kurier,Dostarczone,2022-12-28
62807,InPost,Kurier,Dostarczone,2024-05-18
62808,Pocztex,Kurier,Anulowane,NULL
62809,Pocztex,Kurier Pobranie,Dostarczone,2024-09-20
62810,UPS,Kurier Pobranie,Dostarczone,2024-03-31
62811,Pocztex,Kurier Pobranie,Dostarczone,2024-12-31
62812,InPost,Kurier Pobranie,Dostarczone,2024-02-19
62813,InPost,Paczkomat,Dostarczone,2024-03-08
62814,DPD,Kurier,Dostarczone,2023-11-07
62815,DPD,Kurier Pobranie,Anulowane,NULL
62816,InPost,Kurier Pobranie,Dostarczone,2023-06-06
62817,Pocztex,Kurier Pobranie,Dostarczone,2023-11-07
62818,DHL,Paczkomat,Dostarczone,2023-07-05
62819,DHL,Kurier,Dostarczone,2023-10-29
62820,Pocztex,Kurier,Anulowane,NULL
62821,DPD,Kurier,Dostarczone,2024-11-29
62822,UPS,Kurier,Anulowane,NULL
62823,DPD,Kurier,Dostarczone,2024-11-11
62824,InPost,Kurier Pobranie,Dostarczone,2022-12-17
62825,DPD,Kurier,Dostarczone,2024-12-16
62826,UPS,Kurier Pobranie,Dostarczone,2020-09-10
62827,DHL,Kurier Pobranie,Dostarczone,2024-07-25
62828,Pocztex,Kurier,Anulowane,NULL
62829,DHL,Paczkomat,Dostarczone,2023-04-19
62830,DHL,Kurier Pobranie,Dostarczone,2020-03-23
62831,Pocztex,Kurier Pobranie,Dostarczone,2022-07-26
62832,DPD,Kurier,Dostarczone,2024-11-01
62833,DPD,Kurier Pobranie,Dostarczone,2021-02-24
62834,UPS,Kurier Pobranie,Dostarczone,2023-04-30
62835,UPS,Kurier,Dostarczone,2024-10-26
62836,Pocztex,Kurier,Dostarczone,2024-03-15
62837,DHL,Kurier Pobranie,Dostarczone,2022-03-04
62838,DHL,Kurier,Dostarczone,2021-05-08
62839,DPD,Kurier Pobranie,Dostarczone,2021-09-14
62840,DPD,Kurier,Anulowane,NULL
62841,DPD,Kurier Pobranie,Dostarczone,2022-09-13
62842,InPost,Kurier Pobranie,Dostarczone,2020-02-27
62843,DHL,Kurier,Anulowane,NULL
62844,DPD,Kurier,Dostarczone,2025-01-01
62845,UPS,Kurier Pobranie,Anulowane,NULL
62846,InPost,Kurier,Anulowane,NULL
62847,InPost,Kurier Pobranie,Dostarczone,2021-02-21
62848,Pocztex,Kurier Pobranie,Dostarczone,2023-08-17
62849,DPD,Kurier Pobranie,Dostarczone,2022-02-09
62850,DHL,Kurier Pobranie,Anulowane,NULL
62851,Pocztex,Kurier Pobranie,Anulowane,NULL
62852,UPS,Kurier,Dostarczone,2024-11-02
62853,InPost,Kurier Pobranie,Dostarczone,2024-12-27
62854,DHL,Kurier Pobranie,Dostarczone,2023-06-20
62855,InPost,Kurier,Dostarczone,2020-01-11
62856,UPS,Kurier Pobranie,Dostarczone,2024-12-19
62857,DHL,Kurier Pobranie,Dostarczone,2023-03-09
62858,DHL,Paczkomat,Dostarczone,2024-04-02
62859,UPS,Kurier Pobranie,Dostarczone,2022-05-14
62860,DHL,Paczkomat,Dostarczone,2024-12-19
62861,UPS,Kurier Pobranie,Dostarczone,2020-09-18
62862,DPD,Kurier,Dostarczone,2024-06-17
62863,Pocztex,Kurier,Dostarczone,2020-06-23
62864,DHL,Kurier Pobranie,Dostarczone,2024-11-18
62865,DHL,Kurier,Dostarczone,2024-04-12
62866,UPS,Kurier,Dostarczone,2025-01-08
62867,UPS,Kurier,Dostarczone,2024-09-04
62868,UPS,Kurier,Dostarczone,2022-08-15
62869,DPD,Kurier,Dostarczone,2022-02-18
62870,UPS,Kurier,Anulowane,NULL
62871,DPD,Kurier,Dostarczone,2023-05-06
62872,Pocztex,Kurier Pobranie,Dostarczone,2021-10-29
62873,UPS,Kurier,Dostarczone,2021-10-13
62874,Pocztex,Kurier Pobranie,Anulowane,NULL
62875,DPD,Kurier Pobranie,Dostarczone,2024-08-17
62876,DPD,Kurier,Dostarczone,2024-12-20
62877,DHL,Paczkomat,Dostarczone,2021-08-14
62878,DPD,Kurier,Dostarczone,2022-10-13
62879,Pocztex,Kurier,Dostarczone,2021-07-14
62880,DHL,Kurier Pobranie,Dostarczone,2024-02-10
62881,InPost,Paczkomat,Anulowane,NULL
62882,DHL,Kurier Pobranie,Anulowane,NULL
62883,DHL,Kurier Pobranie,Dostarczone,2024-01-09
62884,InPost,Kurier,Dostarczone,2020-12-10
62885,DPD,Kurier,Anulowane,NULL
62886,DHL,Kurier,Dostarczone,2023-02-19
62887,Pocztex,Kurier Pobranie,Dostarczone,2023-01-30
62888,InPost,Paczkomat,Dostarczone,2024-09-26
62889,UPS,Kurier,Dostarczone,2024-05-22
62890,DHL,Kurier Pobranie,Dostarczone,2024-10-27
62891,DPD,Kurier,Dostarczone,2023-08-09
62892,UPS,Kurier Pobranie,Dostarczone,2022-03-31
62893,UPS,Kurier,Dostarczone,2022-03-13
62894,DHL,Paczkomat,Dostarczone,2021-01-09
62895,Pocztex,Kurier Pobranie,Dostarczone,2024-08-17
62896,DHL,Paczkomat,Dostarczone,2020-09-30
62897,DHL,Kurier,Dostarczone,2023-12-05
62898,Pocztex,Kurier Pobranie,Dostarczone,2024-05-27
62899,UPS,Kurier,Dostarczone,2023-08-25
62900,InPost,Kurier Pobranie,Dostarczone,2021-04-24
62901,UPS,Kurier Pobranie,Dostarczone,2024-06-07
62902,DPD,Kurier Pobranie,Anulowane,NULL
62903,DHL,Kurier Pobranie,Anulowane,NULL
62904,InPost,Kurier Pobranie,Dostarczone,2022-03-20
62905,Pocztex,Kurier,Anulowane,NULL
62906,Pocztex,Kurier Pobranie,Dostarczone,2023-08-23
62907,UPS,Kurier Pobranie,Dostarczone,2024-07-06
62908,Pocztex,Kurier Pobranie,Anulowane,NULL
62909,DHL,Paczkomat,Dostarczone,2023-03-25
62910,DHL,Kurier Pobranie,Dostarczone,2024-01-07
62911,Pocztex,Kurier,Dostarczone,2020-10-20
62912,InPost,Kurier,Anulowane,NULL
62913,DPD,Kurier Pobranie,Dostarczone,2024-09-09
62914,UPS,Kurier Pobranie,Dostarczone,2024-02-07
62915,InPost,Paczkomat,Dostarczone,2023-06-20
62916,InPost,Kurier Pobranie,Anulowane,NULL
62917,InPost,Paczkomat,Dostarczone,2023-12-08
62918,Pocztex,Kurier,Dostarczone,2024-10-12
62919,Pocztex,Kurier,Dostarczone,2024-08-03
62920,UPS,Kurier Pobranie,Dostarczone,2020-10-31
62921,UPS,Kurier Pobranie,Dostarczone,2024-09-09
62922,Pocztex,Kurier,Dostarczone,2023-08-23
62923,Pocztex,Kurier Pobranie,Dostarczone,2022-09-24
62924,DHL,Paczkomat,Dostarczone,2024-10-24
62925,DPD,Kurier,Dostarczone,2022-07-08
62926,DPD,Kurier,Dostarczone,2024-06-23
62927,InPost,Paczkomat,Dostarczone,2023-11-13
62928,Pocztex,Kurier,Anulowane,NULL
62929,DPD,Kurier,Dostarczone,2024-07-24
62930,UPS,Kurier Pobranie,Dostarczone,2021-09-30
62931,UPS,Kurier,Anulowane,NULL
62932,Pocztex,Kurier Pobranie,Dostarczone,2023-10-14
62933,UPS,Kurier,Dostarczone,2024-01-03
62934,Pocztex,Kurier Pobranie,Dostarczone,2024-10-10
62935,DHL,Kurier Pobranie,Dostarczone,2024-04-18
62936,InPost,Kurier,Dostarczone,2021-09-21
62937,UPS,Kurier,Dostarczone,2023-01-21
62938,DHL,Kurier Pobranie,Dostarczone,2023-07-25
62939,DHL,Paczkomat,Dostarczone,2021-07-29
62940,Pocztex,Kurier,Dostarczone,2024-05-24
62941,Pocztex,Kurier,Dostarczone,2023-01-12
62942,UPS,Kurier,Dostarczone,2021-10-29
62943,UPS,Kurier Pobranie,Dostarczone,2022-03-14
62944,DHL,Paczkomat,Dostarczone,2024-08-19
62945,DHL,Kurier Pobranie,Dostarczone,2024-10-13
62946,DHL,Kurier Pobranie,Dostarczone,2023-09-17
62947,DPD,Kurier,Dostarczone,2024-12-22
62948,DHL,Paczkomat,Dostarczone,2021-06-02
62949,UPS,Kurier Pobranie,Dostarczone,2024-04-21
62950,InPost,Paczkomat,Anulowane,NULL
62951,InPost,Paczkomat,Dostarczone,2024-11-01
62952,DPD,Kurier,Anulowane,NULL
62953,DHL,Kurier Pobranie,Dostarczone,2022-05-05
62954,InPost,Paczkomat,Anulowane,NULL
62955,Pocztex,Kurier Pobranie,Dostarczone,2024-11-12
62956,DPD,Kurier,Anulowane,NULL
62957,DPD,Kurier,Dostarczone,2024-05-14
62958,InPost,Kurier Pobranie,Dostarczone,2024-03-10
62959,InPost,Kurier,Anulowane,NULL
62960,InPost,Paczkomat,Dostarczone,2024-09-06
62961,Pocztex,Kurier,Dostarczone,2024-07-31
62962,DHL,Kurier Pobranie,Dostarczone,2023-12-11
62963,UPS,Kurier,Dostarczone,2021-09-28
62964,DPD,Kurier Pobranie,Dostarczone,2020-12-03
62965,Pocztex,Kurier Pobranie,Dostarczone,2020-09-07
